Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.19999269219366,4.60000341415395,1.39054456773131,1.30673103459678,1.58038221539113,0.105813149997005,0.96775836306881,-7.53521399882428,-6.85698299227944,10.9650009352392,-13.3167887221567,4.57759677933345,9.80000111145777,3.8,3.49999999999999
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,26403.8143692163,27317.5178881974,28149.0997855041,28529.7324687053,37134.912423099,37839.6283815163,37308.6147795736,34701.3058494468,31708.3110124742,34861.469528968,30150.8998380477,32548.4366854902,36476.6300833859,38077.5444869761,40027.9175992113
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,33794,34267,35023,35854,36672,37471,38249,38996,39712,40385,41008,41571,42139,42749,43350
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,4.61834872782909,..,3.06759489680727,..,..,..,..,..,..,..,4.27420508508285,3.92363832601723,..
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.821,74.868,75.125,75.391,75.735,75.899,75.952,75.455,75.693,75.68,75.002,74.505,76.18,76.371,..
Sint Maarten (Dutch part),SXM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,116.358325219085,..,122.771285475793,..,..,..,..,..,..,..,..,135.070755004883,..
Sint Maarten (Dutch part),SXM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,118.293650793651,..,111.371100164204,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Sint Maarten (Dutch part),SXM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.79058159142423,2.56242473215553,1.56917104702706,0.703323545247201,2.70795151449488,5.17687909722133,1.94781841524558,2.87473327453695,4.06211981896483,2.27589910019393,-2.58551241733207,5.6995926329251,0.437359508569173,2.16814911569574,2.06167771773576
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,16899.448680529,18469.4354316836,17516.9691054078,18312.7805149823,18770.9289896545,16442.0760860018,16636.0769133073,17645.5298716761,19573.3717031314,19406.0589683582,19735.4858280801,22132.4483028948,21334.6011006572,24673.5482979144,26147.9028430133
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232,5446771,5454147,5458827,5447247,5431752,5426740,5422069
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.04704999923706,3.90686988830566,3.85490989685059,4.06078004837036,4.20446014404297,4.56416988372803,3.88375997543335,3.91876006126404,3.93534994125366,4.26779985427856,4.720290184021,4.71646976470947,4.65508985519409,..,..
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.66638851,7.29859495,7.53581381,7.49518156,6.88411617,6.76215172,7.09177732,6.75699091,6.66639853,6.91964769,7.12650204,7.75624657,7.73064041,..,..
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.71,74.44,76.71,77.8826,79.9843,77.6347,80.4759,81.6257,80.4489,82.8537,89.9209,88.9256,89.0677,87.2131,89.8251
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.6146341463415,76.9658536585366,78.0170731707317,..
Slovak Republic,SVK,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.638298034668,100.502960205078,99.1328735351562,98.6928482055664,98.5119476318359,98.3121109008789,97.6210403442383,98.2659530639648,97.0244369506836,97.9945983886719,99.9172286987305,100.064170837402,100.326721191406,103.090553283691,..
Slovak Republic,SVK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.7793426513672,94.9994125366211,95.0492630004883,93.529670715332,92.7571029663086,91.8957290649414,91.4534378051758,91.2535934448242,91.7815399169922,91.3246917724609,90.813346862793,91.0899124145508,92.2043075561523,92.6436767578125,..
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.685,54.42,54.28,54.14,54,53.889,53.806,53.751,53.726,53.729,53.76,53.82,53.909,54.027,54.172
Slovak Republic,SVK,Trade (% of GDP),NE.TRD.GNFS.ZS,155.108497681586,169.178076311066,176.968958181431,180.903136491458,176.756316098132,179.42602289503,182.757379596201,186.644687399549,188.732964699496,183.722608631236,167.534173320366,181.904665436682,203.928968248026,181.033630736396,170.244435707574
Slovak Republic,SVK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.8497529970948,23.9414977059811,21.0504458662276,21.1910610755073,21.1761310723424,24.3202564656274,21.6601191942233,21.2735243502353,21.3447569716069,21.6812781607176,19.7809655184171,19.5901290394639,20.9236194520336,21.0857826721867,20.3366744304494
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.387,13.634,13.966,14.226,11.536,11.492,9.679,8.142,6.544,5.761,6.719,6.894,6.143,5.84,5.234
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.11213719306735,0.655438128379743,-2.91553782040462,-0.823776417691676,2.76283327639742,2.39330621338168,3.03441486663654,5.17440215579958,4.37908347331195,3.50525332381912,-4.08500094942896,8.38965158187224,2.69923874523828,2.11259098460627,1.59101479921402
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,23329.8417691156,24940.6284841605,22442.1417859955,23236.9655321695,24013.0682060959,20697.2748530619,21447.8377796036,23303.077705959,25888.0481065655,25814.1687167572,25392.0651093612,29187.369382785,28373.8382265999,32610.110922729,34089.3527652778
Slovenia,SVN,"Population, total",SP.POP.TOTL,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2112076,2120461,2126324
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.59362983703613,5.58290004730225,5.6702299118042,5.46767997741699,5.34328985214233,4.95528984069824,4.84419012069702,4.82381010055542,4.97948980331421,4.93479013442993,5.41901016235352,5.39167022705078,5.28065013885498,..,..
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.56503296,8.53639603,8.71509933,8.74028301,8.50197601,8.49823952,8.47801018,8.18480873,8.27693176,8.49057198,9.42807865,9.48055363,9.60507679,9.41330814,..
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,70,67.34,68.35,72.6756,71.5863,73.0987,75.4985,78.8854,79.75,83.1084,86.6013,89.004,88.9125,90.3779,90.7636
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.6756097560976,81.2829268292683,81.9780487804878,..
Slovenia,SVN,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.0614013671875,97.9861526489258,98.2142868041992,98.6006774902344,98.5871734619141,98.381591796875,97.9815826416016,98.1781311035156,99.4630966186523,99.8418197631836,100.231536865234,99.7762680053711,100.639137268066,100.884101867676,..
Slovenia,SVN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.5378189086914,98.4782180786133,98.1137313842773,110.558929443359,110.182746887207,109.655220031738,115.216941833496,114.595596313477,113.556167602539,111.369567871094,110.359169006348,108.17887878418,107.874809265137,107.626876831055,..
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.658,52.883,53.108,53.332,53.557,53.781,54.02,54.273,54.541,54.822,55.118,55.427,55.751,56.088,56.438
Slovenia,SVN,Trade (% of GDP),NE.TRD.GNFS.ZS,128.606575425363,140.332355750319,143.656448572975,145.168789432403,146.471705096746,147.218367714503,148.238448080388,158.70213584467,162.613493975851,160.044275685249,147.549008584942,162.082728356416,186.21959497631,160.098444691588,156.482456986786
Slovenia,SVN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.2216002661579,20.08483828855,19.1676737562844,19.8337339250587,19.4365582725521,18.9176485172673,17.7799826082197,18.4937257477793,19.5302803292433,19.7583962473649,19.0238928131055,20.2711699823957,21.9216124333736,21.3353082963725,20.0564053277751
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.236,8.166,8.841,10.103,9.668,8.962,8,6.564,5.108,4.446,4.971,4.744,4.011,3.652,3.357
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.70838816928725,7.42994961675907,2.46600138697883,5.23774017780327,1.18921747092358,1.67614615649777,5.55473153366954,3.07534803424636,2.74599542334096,1.74856655451832,-3.3811475409836,2.56434975416948,2.40248143622522,2.65636186734713,2.53934191702432
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1685.15499035363,1924.05277323978,2066.25352289833,2161.39573596215,2164.9442392168,2045.47889485251,2082.62989047871,2143.57465243959,2278.20633913383,2223.66502559565,2063.33101522108,1996.86976779348,2005.4139933198,2076.10768772563,2149.37957267304
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,532968,552945,573606,594945,616908,639415,662379,685672,709101,728147,744498,762591,781066,800005,819198
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.47837018966675,..,..,..,..,..,..,..,..,..,9.64354620369343,8.33232704380039,8.48737829731105,8.29349080062944,..
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.66450787,5.0260191,4.87760258,4.58157206,4.89056253,4.44853306,4.52952909,4.16556406,3.86440825,4.43728065,4.89478445,4.94758463,4.82369328,..,..
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,35.4,39.1,42.9,44.7,50.5,55.1,58.2,62.9,65.8,69.4,72.9,76.3,76,81.3,..
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,5,6,6.9974,8,9,10.0005,11.0009,15.1,20.9,26.3406,33.1974,41.8392,42.094,42.4597,..
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.669,68.824,68.961,69.007,68.984,69.323,69.501,69.652,69.806,69.981,69.258,68.89,70.409,70.528,..
Solomon Islands,SLB,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.760983533349,114.164307756346,110.128024198969,110.310354621437,108.983168803493,108.53733598305,108.672249064372,106.573590544667,100.189113095468,98.2067225777189,89.6007986762942,..,..,80.2544791015835,81.8445759596103
Solomon Islands,SLB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,50.952808380127,49.3238906860352,49.0498504638672,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.048,20.508,20.97,21.433,21.896,22.36,22.823,23.286,23.749,24.21,24.67,25.128,25.584,26.037,26.488
Solomon Islands,SLB,Trade (% of GDP),NE.TRD.GNFS.ZS,96.1480049703162,107.247678208992,104.823630628047,99.6070245689517,93.4540064769601,88.1884134973,85.5495968771661,82.1975709060796,88.4946797331694,82.9983376152335,60.2203376396925,66.6394072717162,78.0359309562018,..,..
Solomon Islands,SLB,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.9442220074555,15.0193738852328,16.0045884714654,15.5986751722596,13.9234338040466,15.9732217896577,15.8969027032943,18.13366917397,17.3136349837707,20.4337312981714,18.8095426805104,18.7934446607023,24.4048690751106,..,..
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.617,1.292,0.984,0.694,0.729,0.735,0.734,0.725,0.72,0.743,0.864,0.884,1.483,1.455,1.47
"Somalia, Fed. Rep.",SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.69435192556303,6.69435192563444,6.6943519255431,10.9592986164743,8.97800590573239,10.4621881235165,7.03487260042056,14.7357956045283,2.05431507259436,2.8243133654528,-2.75248103928239,3.45822792939046,2.72711429582147,4.21638432610854,3.97232080866033
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,219.202453852397,235.325945610434,350.261946720512,393.398703952979,429.431656725102,445.583080073396,460.928490585175,510.939952317726,509.525801898508,539.893931565407,518.184778494334,549.114742721701,573.128092472349,597.458854603043,636.983477589273
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,12261756,12348830,12461160,12869594,13339491,13806963,14348740,14916629,15452487,16030971,16651191,17271431,17801897,18358615,19009151
"Somalia, Fed. Rep.",SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,4.00990834307E-06,5.73281247182E-06,6.12054361034E-06,6.75308344309E-06,7.21674775437E-06,8.14262404011E-06,..
"Somalia, Fed. Rep.",SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,2.81839299,2.71561337,2.84291959,2.27533841,2.4336102,2.37169838,2.19059515,2.24750042,2.56882048,2.62183189,..,..
"Somalia, Fed. Rep.",SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.3,52,51.8,51.5,51.4,51.2,51.1,52.1,50.7,49.2,49.9,49.3,48.9,50.3,..
"Somalia, Fed. Rep.",SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,1.25,1.3767,1.5,1.63,1.76,1.88,2.00405,..,..,15.0237,..,27.6,..,..
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.9,32.453,49.138,54.016,54.442,55.056,55.283,52.19,54.767,57.249,57.095,55.703,53.931,58.816,..
"Somalia, Fed. Rep.",SOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9155502319336,..
"Somalia, Fed. Rep.",SOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,3.34785008430481,..
"Somalia, Fed. Rep.",SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.31,41,41.558,42.117,42.679,43.245,43.816,44.391,44.971,45.554,46.141,46.731,47.324,47.92,48.519
"Somalia, Fed. Rep.",SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,88.5736460782288,83.3409991258378,81.7010414559322,76.4793322385239,74.3615625516249,68.6756490932841,73.8208379982079,70.3106083602255,75.6877839830262,79.0932313826745,90.759891164324,92.686154350506,94.3602941087719
"Somalia, Fed. Rep.",SOM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,15.7360330751388,14.3695600150118,13.4104063533751,13.1480812127699,12.8456368959279,13.8251070470324,16.1102546826237,16.0795381553317,16.0020142196059,17.9813714604872,23.6461266454199,22.378420344893,22.7149275944413
"Somalia, Fed. Rep.",SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.031,19.052,19.105,19.013,18.861,18.597,18.578,18.523,18.738,18.828,19.413,19.662,19.05,18.941,18.861
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.03973288127956,3.16855627858818,2.39623238465745,2.48546800826588,1.41382645223793,1.32186223678229,0.664552307858116,1.15794695181735,1.55678384721676,0.25993557687633,-6.1689177146757,4.95503259440756,1.91147996033504,0.698485193724835,0.579853692303914
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7973.47195771517,8646.05571071635,8076.97678479741,7331.65467384919,6856.73137092522,6112.27382485974,5651.20585165749,6618.33508255701,6914.1780318076,6533.71121032856,5580.60383075189,6843.39941886204,6523.41097815853,6022.54254192335,6253.37158194543
South Africa,ZAF,"Population, total",SP.POP.TOTL,52344051,52995205,53782567,54678791,55594838,56723537,57259551,57635162,58613001,59587885,60562381,61502603,62378410,63212384,64007187
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.13497018814087,5.28898000717163,5.52323007583618,5.35071992874146,5.48977994918823,5.48285007476807,5.4442400932312,5.59867000579834,5.64401006698608,5.9115800857544,6.17067003250122,6.5551700592041,6.15599012374878,6.12346982955933,6.02110004425049
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.79358244,7.94434404,8.00428867,8.10322285,7.87136555,8.05304241,8.07959366,7.97711229,8.08196545,8.24652576,9.01329231,8.67432785,8.77086639,..,..
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.8,83.6,85.2,85.2,85.9,85.3,83.9,84.4,84.7,85,90,89.3,86.5,87.7,..
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,24,33.97,41,46.5,49,51.9191,54,56.1674,62.4,69.6969,72.1128,74.9686,75.4556,75.6592,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.886,60.602,61.737,62.388,63.184,64.053,64.749,65.422,65.726,66.071,65.15,62.01,65.454,66.139,..
South Africa,ZAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.439766353826,104.046046582293,104.707209964618,104.091085183075,104.198023633162,107.31211891045,103.418217474354,101.580084478322,100.424313489355,101.120463910543,101.300342707463,101.741377795018,102.402386766287,101.772235793474,..
South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,86.5922045596808,88.9442291259766,92.1625137329102,..,101.163200378418,104.622812990742,103.855987548828,105.623168945312,101.399612936693,103.78912033531,103.501178102472,106.443303990911,104.535066506498,104.133480684239,..
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.218,62.746,63.272,63.793,64.312,64.828,65.341,65.85,66.355,66.856,67.354,67.847,68.335,68.819,69.298
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,50.4060871625999,54.6363504358971,55.5826171933345,58.875027630051,59.4995740550593,56.7266761447156,55.8612575048782,53.5359318293741,54.4855451276341,53.8979964081406,50.7596590804177,56.0347138372399,64.7830021330108,65.1800955490051,61.7025980575759
South Africa,ZAF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.5616357245929,17.8093691839418,17.934933446749,18.5787122077315,18.301198735847,18.0089532852253,17.4415036155936,16.3988051798909,15.9221674828456,15.4689896600747,13.7983605384555,13.0513692515632,14.0656299720317,14.9347138823163,14.5196600638751
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.683,24.639,24.727,24.561,24.89,25.149,26.536,27.035,26.906,28.468,29.217,34.007,33.268,32.098,33.168
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.49341639529945,-4.64031673600859,-46.0821223743007,13.1297311406943,3.37364847715736,-10.7933646271143,..,..,..,..,..,..,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1498.27034985194,1448.98435006408,1109.26050083408,1650.18943353528,1242.73450181032,1080.14718624765,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,9745953,10288109,10756240,11166275,11235073,11107561,10830102,10259154,10122977,10423384,10698467,10865780,11021177,11483374,11943408
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.04533007934585,0.962890028953552,1.57674938085481,1.02450001239777,1.23246002197266,1.46555995941162,1.56539228959694,..,..,..,..,..,..,..,..
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,15.957304,10.05650043,9.03741074,9.31798267,6.25598812,6.76125622,..,..
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1.5,2.8,3.3,3.8,4.3,4.8,5.3,4.2,6.3,6.8,7.3,7.7,8.4,5.4,..
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,2.2,2.6,3,3.5,4.1,4.8,6.7,9.27123,..,..,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.485,57.674,58.241,58.285,45.625,39.757,36.72,35.351,51.905,58.129,57.648,57.047,57.203,57.617,..
South Sudan,SSD,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,90.4091110229492,..,..,..,70.3178024291992,..,..,..,..,..,..,..,..,98.4412384033203
South Sudan,SSD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,10.8023195266724,..,..,..,11.5348100662231,..,..,..,..,..,..,..,..,122.120628356934
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.86,18.032,18.217,18.415,18.626,18.852,19.092,19.346,19.615,19.899,20.199,20.514,20.846,21.195,21.56
South Sudan,SSD,Trade (% of GDP),NE.TRD.GNFS.ZS,90.9434483661131,93.226859754919,71.6198113947489,50.8112465907463,64.6345178070809,65.5513491845003,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,10.2896550768433,9.48877706805626,7.0742528372385,11.3677738263753,7.9945088302124,5.75075637151052,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.503,12.635,12.896,12.727,12.602,12.485,12.955,13.111,12.952,12.709,14.319,14.029,12.545,12.477,..
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0941223116369514,-0.639920636520344,-2.86511368637748,-1.42732224757626,1.52048593647231,4.06086672473866,2.91515598595787,2.89604207865007,2.39541124478878,1.96117850841711,-10.9400706350371,6.68314420473001,6.17931219966114,2.6756634629066,3.15019564517223
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,30658.7422282912,31824.6219134777,28456.4438151477,29228.846559842,29707.765509467,25982.4416197775,26755.6061149398,28381.3425596906,30602.4212881113,29786.5245689007,27233.9426461608,30799.4775937775,30270.2687017458,33509.0127982139,35297.0094995565
Spain,ESP,"Population, total",SP.POP.TOTL,46576897,46742697,46773055,46604197,46460733,46422303,46458139,46571232,46782011,47118501,47359424,47443821,47786102,48347910,48807137
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.8360800743103,4.71897983551025,4.46011018753052,4.32851982116699,4.27524995803833,4.24902009963989,4.19328022003174,4.17845010757446,4.15046977996826,4.20255994796753,4.85116004943848,4.81315994262695,4.58553981781006,..,..
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.1189127,9.1679697,9.15596581,9.06588078,9.08675957,9.12383366,8.94896126,8.94652462,8.9985857,9.1348772,10.73210335,10.30862141,9.73828793,..,..
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.8,67.09,69.81,71.635,76.1867,78.6896,80.5613,84.6022,86.1072,90.7187,93.2056,93.8975,94.4855,95.4456,95.7575
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6268292682927,82.4756097560976,82.4268292682927,83.0780487804878,83.2292682926829,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732,82.2317073170732,83.1780487804878,83.1341463414634,83.8829268292683,..
Spain,ESP,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.211227416992,100.813041687012,100.473442077637,103.107582092285,102.538467407227,102.144233703613,102.130096435547,102.50511932373,102.638717651367,103.185317993164,103.410423278809,102.899139404297,102.445991516113,103.002769470215,..
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,122.622512817383,126.152786254883,127.786712646484,126.716270446777,125.335800170898,124.85466003418,123.269889831543,120.555923461914,119.430198669434,118.524719238281,117.367767333984,119.114921569824,119.015510559082,118.361709594727,..
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.442,78.673,78.902,79.133,79.366,79.602,79.84,80.08,80.321,80.565,80.81,81.056,81.304,81.552,81.802
Spain,ESP,Trade (% of GDP),NE.TRD.GNFS.ZS,52.6933699734019,58.5118228859632,60.5540346961864,61.6687726441327,63.39926213895,63.5820412248232,63.1886778507294,66.167446137857,67.0094103982921,66.3662250440692,59.4461280147076,66.524588943191,78.6275624641006,72.1917288917484,70.3050400627785
Spain,ESP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.8742137780893,20.1470024048134,18.7105922599627,17.5983666974763,18.0299514220621,18.298942519262,18.1917189018021,18.9061933772299,19.6739026426325,20.305014716322,20.6159328524088,20.199534753463,20.4117705726947,19.709889182847,19.5344135277926
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.86,21.39,24.789,26.094,24.441,22.057,19.635,17.224,15.255,14.104,15.532,14.781,12.917,12.179,11.394
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.01596737040464,8.66948301160571,8.63218138024038,4.05174632926911,6.37797889289399,4.20595547677647,5.05362488994436,6.46068127065753,2.31008425545845,-0.220483886831275,-4.62451503749502,4.2074764951157,-7.34919301306745,-2.3298481898334,5.00871930957159
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2808.36779237408,3224.95736331928,3327.77612404326,3740.61589348326,3971.91913148166,4057.7158346231,4149.19190775593,4398.88828068715,4358.56095906047,4081.94772722003,3847.60137695639,3996.96240014909,3342.63650253855,3798.89016573011,4515.56787322732
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,20879089,21009048,21169458,20585000,20778000,20970000,21209000,21453000,21670000,21803000,21919000,22156000,22181000,22037000,21916000
